"date","close","volume","open","high","low"
"2013/10/08","86.2000","3431779.0000","87.2500","87.4313","86.1600"
"2013/10/07","87.3600","1598512.0000","87.4500","87.8600","87.3000"
"2013/10/04","88.1500","2509787.0000","87.5700","88.2400","87.4360"
"2013/10/03","87.5100","8263253.0000","88.0400","88.1570","87.0400"
"2013/10/02","88.2600","2014438.0000","87.9100","88.3100","87.6100"
"2013/10/01","88.4100","3075670.0000","87.7400","88.4800","87.6700"
"2013/09/30","87.6500","2522110.0000","87.3800","87.8800","87.1000"
"2013/09/27","88.0600","1938846.0000","87.9900","88.1480","87.7900"
"2013/09/26","88.4100","1209964.0000","88.2200","88.6580","88.0951"
"2013/09/25","88.0700","1345342.0000","88.3400","88.5000","87.9500"
"2013/09/24","88.2300","1613250.0000","88.2400","88.7600","88.0100"
"2013/09/23","88.3700","2586467.0000","88.5100","88.6799","87.9900"
"2013/09/20","89.2000","1673322.0000","89.8900","90.0000","89.0800"
"2013/09/19","89.8000","2644450.0000","90.0700","90.2320","89.6600"
"2013/09/18","89.9400","2702732.0000","88.9200","90.1200","88.5790"
"2013/09/17","88.9000","1656788.0000","88.5400","88.9000","88.5400"
"2013/09/16","88.4300","2525666.0000","88.9300","89.0000","88.3000"
"2013/09/13","87.9200","1793260.0000","87.8700","88.0000","87.6200"
"2013/09/12","87.7400","1124595.0000","88.0300","88.1200","87.6501"
"2013/09/11","88.0100","1573240.0000","87.7000","88.0200","87.4900"
"2013/09/10","87.7800","3454854.0000","87.6600","87.7800","87.4300"
"2013/09/09","87.1000","1811126.0000","86.4300","87.1261","86.4200"
"2013/09/06","86.1300","1807564.0000","86.4000","86.6400","85.3100"
"2013/09/05","86.0600","1511229.0000","86.0100","86.2720","85.9900"
"2013/09/04","85.9600","2610809.0000","85.2700","86.0800","85.1200"
"2013/09/03","85.2000","1807173.0000","85.7700","85.9174","84.8400"
"2013/08/30","84.7700","2437688.0000","85.4400","85.4500","84.6201"
"2013/08/29","85.2700","1291291.0000","84.8800","85.6800","84.8500"
"2013/08/28","85.0400","1444073.0000","84.7200","85.3400","84.6000"
"2013/08/27","84.7300","2187911.0000","85.3700","85.6543","84.6800"
"2013/08/26","86.2600","1980613.0000","86.5900","86.8600","86.1401"
"2013/08/23","86.4800","1268711.0000","86.4100","86.5600","85.9900"
"2013/08/22","86.1200","2065058.0000","85.5500","86.2800","85.5500"
"2013/08/21","85.3600","3102555.0000","85.6300","86.0900","85.1200"
"2013/08/20","85.8600","2047454.0000","85.4300","86.1400","85.3650"
"2013/08/19","85.3000","2112167.0000","85.6500","86.0600","85.3000"
"2013/08/16","85.8800","4926404.0000","86.0800","86.3440","85.7300"
"2013/08/15","86.1600","2729740.0000","86.8200","86.8200","86.0500"
"2013/08/14","87.4600","1369533.0000","87.9000","88.0000","87.4400"
"2013/08/13","87.9200","1298176.0000","87.9200","88.0400","87.3200"
"2013/08/12","87.7300","1102109.0000","87.3900","87.8300","87.2500"
"2013/08/09","87.7900","2519723.0000","87.9000","88.1700","87.4700"
"2013/08/08","88.0100","2251221.0000","88.0900","88.1800","87.5578"
"2013/08/07","87.6500","1542688.0000","87.6600","87.7832","87.2900"
"2013/08/06","88.0000","1587747.0000","88.5100","88.5400","87.7701"
"2013/08/05","88.5800","1167319.0000","88.5100","88.6884","88.3378"
"2013/08/02","88.5700","2224435.0000","88.4300","88.6200","88.1900"
"2013/08/01","88.5300","2421686.0000","88.1000","88.6000","88.0700"
"2013/07/31","87.4200","2211363.0000","87.4300","88.0000","87.3200"
"2013/07/30","87.3300","1379364.0000","87.5400","87.6190","87.1000"
"2013/07/29","87.2400","1681843.0000","87.4200","87.5700","87.0220"
"2013/07/26","87.5400","1845100.0000","87.2300","87.5700","86.7900"
"2013/07/25","87.5300","1781783.0000","87.0000","87.5700","86.9500"
"2013/07/24","87.2100","2991510.0000","87.9500","87.9899","87.0300"
"2013/07/23","87.5600","1915037.0000","87.9300","88.0000","87.5066"
"2013/07/22","87.7200","2120978.0000","87.6900","87.8200","87.4700"
"2013/07/19","87.5300","1604279.0000","87.2000","87.5300","87.1000"
"2013/07/18","87.4000","2100027.0000","87.0900","87.5880","87.0101"
"2013/07/17","86.9100","1718620.0000","87.0100","87.1300","86.7600"
"2013/07/16","86.6300","1637833.0000","87.0700","87.1000","86.4200"
"2013/07/15","87.0200","2340161.0000","86.9100","87.1100","86.7300"
"2013/07/12","86.6900","2141330.0000","86.5400","86.8300","86.4400"
"2013/07/11","86.6100","3560220.0000","86.4300","86.6400","86.1100"
"2013/07/10","85.3700","4399483.0000","85.2950","85.6300","85.1200"
"2013/07/09","85.3300","2229821.0000","85.2300","85.4600","84.8800"
"2013/07/08","84.7300","1972639.0000","84.7100","84.9600","84.5600"
"2013/07/05","84.2800","2433712.0000","84.0200","84.3000","83.3331"
"2013/07/03","83.3900","1004787.0000","82.9900","83.5934","82.8300"
"2013/07/02","83.2700","1958485.0000","83.3300","83.8900","82.9400"
"2013/07/01","83.3600","2096668.0000","83.2900","83.9400","83.1101"
"2013/06/28","82.6700","3023144.0000","82.9300","83.3100","82.5100"
"2013/06/27","83.1000","2211598.0000","83.0200","83.4000","82.9900"
"2013/06/26","82.4900","2496901.0000","82.4000","82.6900","82.0500"
"2013/06/25","81.7300","2624995.0000","81.6600","81.9900","81.1100"
"2013/06/24","80.9200","5378185.0000","81.1100","81.6050","80.1899"
"2013/06/21","82.3600","4227663.0000","82.6300","82.7799","81.4700"
"2013/06/20","82.1500","4933132.0000","83.4700","83.4700","81.9000"
"2013/06/19","84.2400","4447942.0000","85.1900","85.4700","84.2100"
"2013/06/18","85.3300","2095060.0000","84.7900","85.5200","84.7900"
"2013/06/17","84.6900","2416897.0000","84.6700","85.0599","84.2599"
"2013/06/14","84.1000","1653451.0000","84.4900","84.8100","83.9300"
"2013/06/13","84.5800","4100020.0000","83.2200","84.7200","83.0300"
"2013/06/12","83.2900","2568502.0000","84.5800","84.6300","83.1900"
"2013/06/11","84.0000","2102144.0000","84.1000","84.7200","83.7700"
"2013/06/10","84.8600","3643580.0000","85.1500","85.1600","84.6100"
"2013/06/07","84.8300","2391430.0000","84.3460","84.9000","83.9700"
"2013/06/06","83.7900","2633716.0000","82.9900","83.8000","82.5332"
"2013/06/05","83.0100","2944710.0000","83.9900","84.1100","82.9370"
"2013/06/04","84.2000","2311817.0000","84.7200","84.9900","83.7700"
"2013/06/03","84.6100","3620021.0000","84.4500","84.6600","83.7400"
"2013/05/31","84.2700","2004896.0000","85.1800","85.6480","84.2000"
"2013/05/30","85.4100","1629962.0000","85.1600","85.7700","85.0800"
"2013/05/29","85.0600","2420793.0000","85.2000","85.3200","84.5700"
"2013/05/28","85.6400","2120234.0000","86.0300","86.4180","85.3416"
"2013/05/24","85.0900","1151538.0000","84.6600","85.1000","84.3800"
"2013/05/23","85.2000","2748329.0000","84.4900","85.3700","84.3200"
"2013/05/22","85.3600","3377933.0000","86.2800","87.0900","84.9950"
"2013/05/21","86.2100","1483135.0000","86.1400","86.4800","85.8600"
"2013/05/20","86.0700","1680805.0000","86.0100","86.3890","85.9001"
"2013/05/17","86.0800","1540183.0000","85.5700","86.0900","85.4600"
"2013/05/16","85.2100","2005933.0000","85.5300","85.7600","85.1000"
"2013/05/15","85.5600","2743535.0000","85.0600","85.7950","85.0200"
"2013/05/14","85.1900","1440016.0000","84.4000","85.2490","84.4000"
"2013/05/13","84.3200","1285270.0000","84.1900","84.4400","83.9600"
"2013/05/10","84.3000","1333185.0000","84.0400","84.3000","83.8100"
"2013/05/09","83.9300","1495164.0000","84.1900","84.3500","83.7400"
"2013/05/08","84.2100","1734875.0000","83.7200","84.2100","83.6800"
"2013/05/07","83.8200","1967330.0000","83.5800","83.8300","83.3100"
"2013/05/06","83.3600","1879055.0000","83.1500","83.4600","83.1000"
"2013/05/03","83.0400","2382815.0000","82.9900","83.3800","82.8600"
"2013/05/02","82.2700","1616163.0000","81.6100","82.3200","81.6100"
"2013/05/01","81.4200","2159025.0000","82.1100","82.1700","81.3800"
"2013/04/30","82.2600","1740706.0000","82.0200","82.3000","81.6900"
"2013/04/29","82.0100","2118406.0000","81.7100","82.1900","81.5901"
"2013/04/26","81.4900","1150153.0000","81.5300","81.6800","81.2200"
"2013/04/25","81.6400","1120899.0000","81.5400","82.0400","81.4500"
"2013/04/24","81.3100","1039735.0000","81.2000","81.5000","81.0700"
"2013/04/23","81.1900","1957530.0000","80.7200","81.2400","80.3900"
"2013/04/22","80.3200","1237158.0000","80.1300","80.5000","79.5500"
"2013/04/19","79.9800","965448.0000","79.4900","80.0100","79.2332"
"2013/04/18","79.2200","1505732.0000","79.8500","79.9090","78.9300"
"2013/04/17","79.7200","2688365.0000","80.3900","80.4200","79.2900"
"2013/04/16","80.9300","1945486.0000","80.3600","80.9800","80.1400"
"2013/04/15","79.7500","3054326.0000","81.4500","81.4500","79.7400"
"2013/04/12","81.7400","1413431.0000","81.7600","81.9200","81.3200"
"2013/04/11","82.0300","1263183.0000","81.7300","82.2800","81.6900"
"2013/04/10","81.7200","2209439.0000","80.8800","81.8000","80.8700"
"2013/04/09","80.6800","1178268.0000","80.6000","80.9900","80.3400"
"2013/04/08","80.4500","1927447.0000","80.0000","80.4700","79.7300"
"2013/04/05","79.9600","1533466.0000","79.2600","80.0100","79.1400"
"2013/04/04","80.2400","1317801.0000","80.0100","80.3300","79.8200"
"2013/04/03","79.8900","2266022.0000","80.8200","80.8800","79.6800"
"2013/04/02","80.7700","2480868.0000","80.8600","81.0359","80.5400"
"2013/04/01","80.5300","3097554.0000","80.9500","81.0600","80.3200"
"2013/03/28","80.9600","1897616.0000","80.6700","81.0200","80.5757"
"2013/03/27","80.6800","2494137.0000","80.1600","80.7100","80.0101"
"2013/03/26","80.6200","1322317.0000","80.3400","80.6300","80.2400"
"2013/03/25","80.0200","2905635.0000","80.5500","80.7000","79.7160"
"2013/03/22","80.2900","1648018.0000","80.0300","80.3200","79.9700"
"2013/03/21","80.1600","1418486.0000","80.3400","80.6100","79.9900"
"2013/03/20","80.8100","1475817.0000","80.6500","80.9300","80.5600"
"2013/03/19","80.2100","1522477.0000","80.6000","80.7200","79.6935"
"2013/03/18","80.4300","1983377.0000","80.1400","80.7699","80.0000"
"2013/03/15","80.8700","1850611.0000","80.9000","80.9703","80.6000"
"2013/03/14","80.9600","1328113.0000","80.7200","80.9900","80.6800"
"2013/03/13","80.5100","1021895.0000","80.3700","80.6100","80.1500"
"2013/03/12","80.3600","1505660.0000","80.4700","80.5700","80.1200"
"2013/03/11","80.5000","1610002.0000","80.1900","80.5300","80.0900"
"2013/03/08","80.2700","1984118.0000","80.2300","80.3550","79.8200"
"2013/03/07","79.8800","1563792.0000","79.8000","79.9500","79.7200"
"2013/03/06","79.6900","2044933.0000","79.8400","79.8900","79.5200"
"2013/03/05","79.5700","1854982.0000","79.1500","79.7200","79.1000"
"2013/03/04","78.7800","1417935.0000","78.2400","78.7800","78.1000"
"2013/03/01","78.4200","1884737.0000","77.9600","78.4954","77.5100"
"2013/02/28","78.2400","1564386.0000","78.3100","78.8100","78.1300"
"2013/02/27","78.3100","1442467.0000","77.2700","78.5300","77.2600"
"2013/02/26","77.3600","2505679.0000","77.1900","77.4400","76.6701"
"2013/02/25","76.8700","1979344.0000","78.6800","78.7800","76.8500"
"2013/02/22","78.3100","1833141.0000","77.9200","78.3100","77.7700"
"2013/02/21","77.5600","2639268.0000","77.8900","77.8900","77.2500"
"2013/02/20","78.0900","2507458.0000","79.1100","79.1300","78.0800"
"2013/02/19","79.1400","1762924.0000","78.7100","79.1600","78.7100"
"2013/02/15","78.5900","1248363.0000","78.7500","78.8300","78.3200"
"2013/02/14","78.6800","1287478.0000","78.3500","78.7500","78.2800"
"2013/02/13","78.5800","1346478.0000","78.6800","78.7900","78.3400"
"2013/02/12","78.4700","1568551.0000","78.3400","78.6010","78.2800"
"2013/02/11","78.3400","2112681.0000","78.3600","78.3900","78.1400"
"2013/02/08","78.3800","4398967.0000","78.0300","78.3800","78.0100"
"2013/02/07","77.9100","2260093.0000","78.0500","78.1335","77.3600"
"2013/02/06","78.0500","1739346.0000","77.6800","78.0600","77.6000"
"2013/02/05","77.9100","1609226.0000","77.6200","78.1090","77.5400"
"2013/02/04","77.1800","2457418.0000","77.6400","77.7200","77.1300"
"2013/02/01","78.0000","2549820.0000","77.7800","78.1100","77.6100"
"2013/01/31","77.2500","2611291.0000","77.3300","77.5000","77.1500"
"2013/01/30","77.3900","2074184.0000","77.6900","77.8299","77.2700"
"2013/01/29","77.7000","2279301.0000","77.3400","77.7690","77.2400"
"2013/01/28","77.4400","1634073.0000","77.6000","77.6100","77.1500"
"2013/01/25","77.5100","2997058.0000","77.3800","77.5300","77.1220"
"2013/01/24","77.0800","5386731.0000","76.9200","77.4400","76.8600"
"2013/01/23","76.9900","2294763.0000","76.9300","77.0800","76.7800"
"2013/01/22","76.9000","3583497.0000","76.5000","76.9000","76.3300"
"2013/01/18","76.5000","2173708.0000","76.3200","76.5400","76.0400"
"2013/01/17","76.2900","1534789.0000","76.1100","76.5000","75.9950"
"2013/01/16","75.7700","1211204.0000","75.6800","75.9100","75.5900"
"2013/01/15","75.8300","1108921.0000","75.4000","75.8900","75.3400"
"2013/01/14","75.6900","2745051.0000","75.7500","75.8000","75.4400"
"2013/01/11","75.7700","1248485.0000","75.7600","75.8000","75.5100"
"2013/01/10","75.7600","1403184.0000","75.6200","75.7700","75.2180"
"2013/01/09","75.2400","1421860.0000","75.1900","75.4100","75.1100"
"2013/01/08","75.0100","1407877.0000","75.1100","75.1800","74.7000"
"2013/01/07","75.2100","2511151.0000","75.1800","75.2800","74.9500"
"2013/01/04","75.4300","2515007.0000","75.1400","75.5199","74.9900"
"2013/01/03","75.0300","2634581.0000","75.1200","75.3700","74.8400"
"2013/01/02","75.1400","5037191.0000","74.5300","75.1500","74.5000"
"2012/12/31","73.2800","8359211.0000","71.8800","73.3100","71.8200"
"2012/12/28","71.9800","3618539.0000","72.3300","72.6800","71.9700"
"2012/12/27","72.7700","3277481.0000","72.8800","73.0200","71.9400"
"2012/12/26","72.8300","2478416.0000","73.3200","73.3500","72.6800"
"2012/12/24","73.1800","1430529.0000","73.2000","73.2600","73.1000"
"2012/12/21","73.4300","4402220.0000","73.0200","73.5400","72.9700"
"2012/12/20","74.0600","4600919.0000","73.7200","74.0700","73.4800"
"2012/12/19","74.2000","3682355.0000","74.8400","74.8800","74.1700"
"2012/12/18","74.6600","3438231.0000","73.9400","74.7100","73.8000"
"2012/12/17","73.8000","3289232.0000","73.1200","73.8000","73.0500"
"2012/12/14","72.8900","1810401.0000","73.0200","73.1800","72.8000"
"2012/12/13","73.2000","2235467.0000","73.6000","73.7900","73.0000"
"2012/12/12","73.6199","2046113.0000","73.9400","74.1380","73.5300"
"2012/12/11","73.5900","2300242.0000","73.4400","73.9200","73.4000"
"2012/12/10","73.1300","1318315.0000","72.9900","73.2700","72.9497"
"2012/12/07","73.0400","1845687.0000","73.1100","73.1900","72.6900"
"2012/12/06","72.8300","1272913.0000","72.5400","72.8600","72.4300"
"2012/12/05","72.6000","1913698.0000","72.5800","72.9100","72.0400"
"2012/12/04","72.4600","1325585.0000","72.5800","72.7800","72.2600"
"2012/12/03","72.5600","1671147.0000","73.2700","73.2900","72.5100"
"2012/11/30","72.8800","1773762.0000","72.9100","73.0200","72.6550"
"2012/11/29","72.9000","3237058.0000","72.8200","73.0500","72.5000"
"2012/11/28","72.4800","1732997.0000","71.6500","72.5100","71.2400"
"2012/11/27","71.9100","1655426.0000","72.1700","72.4400","71.8900"
"2012/11/26","72.2900","1698442.0000","72.0600","72.2900","71.8200"
"2012/11/23","72.3800","787890.0000","71.7700","72.3800","71.7300"
"2012/11/21","71.4500","1144603.0000","71.3000","71.4769","71.1800"
"2012/11/20","71.2700","2149697.0000","71.1000","71.3400","70.7100"
"2012/11/19","71.1900","2239286.0000","70.5700","71.2000","70.5400"
"2012/11/16","69.7500","1807155.0000","69.4700","69.9100","68.9000"
"2012/11/15","69.3700","2332065.0000","69.5000","69.7914","69.0700"
"2012/11/14","69.5500","3587311.0000","70.7800","70.8700","69.3685"
"2012/11/13","70.5400","1496903.0000","70.4500","71.2700","70.3600"
"2012/11/12","70.8100","3436500.0000","70.9900","71.1000","70.6800"
"2012/11/09","70.7700","1974005.0000","70.5400","71.7190","70.4800"
"2012/11/08","70.7000","1926021.0000","71.6000","71.9162","70.7000"
"2012/11/07","71.6100","4727214.0000","72.6200","72.6300","71.2800"
"2012/11/06","73.2500","1066057.0000","72.9000","73.5099","72.8200"
"2012/11/05","72.7000","1368142.0000","72.3900","72.8200","72.2000"
"2012/11/02","72.4700","1467130.0000","73.6100","73.6300","72.4300"
"2012/11/01","73.2300","1519093.0000","72.5400","73.2700","72.4460"
"2012/10/31","72.3200","1373191.0000","72.5800","72.6300","72.0000"
"2012/10/26","72.2800","1154797.0000","72.3000","72.5400","71.7999"
"2012/10/25","72.3600","1092506.0000","72.6800","72.8000","71.9200"
"2012/10/24","72.1600","1250349.0000","72.6300","72.7300","72.0401"
"2012/10/23","72.3600","2301550.0000","72.5000","72.6500","71.9543"
"2012/10/22","73.2900","1394018.0000","73.1900","73.4200","72.7300"
"2012/10/19","73.2900","1466494.0000","74.3500","74.3500","73.1146"
"2012/10/18","74.5800","1156860.0000","74.5700","74.8700","74.3140"
"2012/10/17","74.7300","1265164.0000","74.4400","74.7900","74.3000"
"2012/10/16","74.3800","2616278.0000","73.9500","74.4099","73.9000"
"2012/10/15","73.6200","948574.0000","73.1700","73.6800","72.9400"
"2012/10/12","73.0200","2111862.0000","73.3800","73.5800","72.8800"
"2012/10/11","73.3400","1405763.0000","73.8000","73.8787","73.3300"
"2012/10/10","73.2300","1263960.0000","73.6500","73.7100","73.1200"
"2012/10/09","73.6600","4611511.0000","74.3600","74.4100","73.6400"
"2012/10/08","74.4100","1128633.0000","74.3800","74.5300","74.2600"
"2012/10/05","74.7000","1317303.0000","75.0500","75.2500","74.4700"
"2012/10/04","74.7200","1614428.0000","74.4100","74.7372","74.3100"
"2012/10/03","74.1600","1118760.0000","74.0600","74.3400","73.6700"
"2012/10/02","73.8900","2135959.0000","74.0900","74.2100","73.5500"
"2012/10/01","73.7800","1863939.0000","73.9900","74.4700","73.6300"
"2012/09/28","73.6500","1397918.0000","73.7100","73.9400","73.3613"
"2012/09/27","73.9900","956883.0000","73.5700","74.1300","73.3500"
"2012/09/26","73.2600","1477969.0000","73.6700","73.6800","73.0400"
"2012/09/25","73.7500","1619147.0000","74.6900","74.7900","73.6500"
"2012/09/24","74.5100","1437043.0000","74.3300","74.6899","74.2600"
"2012/09/21","75.0400","954526.0000","75.4000","75.4100","75.0200"
"2012/09/20","75.0200","2569342.0000","74.7500","75.0508","74.5100"
"2012/09/19","75.1200","836068.0000","75.1200","75.3300","74.9500"
"2012/09/18","75.0600","2004132.0000","75.0400","75.1600","74.8600"
"2012/09/17","75.1900","1347811.0000","75.3700","75.4300","74.9700"
"2012/09/14","75.5000","5731092.0000","75.2200","75.9100","75.2000"
"2012/09/13","75.1000","2241550.0000","73.9700","75.3200","73.8400"
"2012/09/12","73.9900","1364779.0000","73.9900","74.0390","73.7200"
"2012/09/11","73.6800","1335000.0000","73.5600","73.9500","73.5500"
"2012/09/10","73.5200","962576.0000","73.8800","73.9800","73.5000"
"2012/09/07","73.9600","1408209.0000","73.7500","73.9600","73.6801"
"2012/09/06","73.6000","1738444.0000","72.5500","73.6050","72.5500"
"2012/09/05","72.1600","998137.0000","72.2300","72.4200","72.0094"
"2012/09/04","72.1600","1194825.0000","72.1400","72.3900","71.6200"
"2012/08/31","72.2100","1273528.0000","72.2300","72.4499","71.6800"
"2012/08/30","71.7800","717924.0000","72.0500","72.0500","71.6300"
"2012/08/29","72.3200","1230664.0000","72.3600","72.5100","72.0900"
"2012/08/28","72.2300","883955.0000","72.1000","72.4400","71.9800"
"2012/08/27","72.2400","933323.0000","72.4200","72.5200","72.1300"
"2012/08/24","72.2500","969758.0000","71.6400","72.3800","71.5955"
"2012/08/23","71.8400","1682269.0000","72.2600","72.2650","71.7200"
"2012/08/22","72.3800","2093285.0000","72.2200","72.5300","72.0200"
"2012/08/21","72.4700","2609321.0000","72.8000","73.1100","72.2500"
"2012/08/20","72.6200","1145063.0000","72.5300","72.6300","72.3000"
"2012/08/17","72.6300","1140306.0000","72.5600","72.6900","72.4401"
"2012/08/16","72.4900","1422582.0000","72.0200","72.5800","71.8200"
"2012/08/15","71.9400","897302.0000","71.6900","72.0300","71.6603"
"2012/08/14","71.7800","1070209.0000","72.0800","72.1200","71.5900"
"2012/08/13","71.8000","1489402.0000","71.7300","71.8473","71.3800"
"2012/08/10","71.8600","1391290.0000","71.5000","71.8700","71.3300"
"2012/08/09","71.7200","699196.0000","71.5300","71.8800","71.5100"
"2012/08/08","71.6600","945677.0000","71.3200","71.7494","71.2939"
"2012/08/07","71.5700","1085900.0000","71.4600","71.8800","71.4300"
"2012/08/06","71.1400","1019563.0000","71.1300","71.4150","71.0800"
"2012/08/03","70.9600","1485980.0000","70.5900","71.1290","70.5010"
"2012/08/02","69.5500","1165467.0000","69.5600","70.0300","69.0300"
"2012/08/01","70.0300","1300580.0000","70.6700","70.6901","69.9800"
"2012/07/31","70.3100","841016.0000","70.6300","70.8200","70.3100"
"2012/07/30","70.7000","1882648.0000","70.7100","71.0500","70.4850"
"2012/07/27","70.7700","1422042.0000","69.8200","70.9400","69.6700"
"2012/07/26","69.4000","1120931.0000","69.3700","69.5690","68.9700"
"2012/07/25","68.3600","1299381.0000","68.5100","68.6800","68.0250"
"2012/07/24","68.3500","1128441.0000","69.0400","69.0600","67.9000"
"2012/07/23","68.9700","1398035.0000","68.6600","69.1700","68.3499"
"2012/07/20","69.7400","1028535.0000","70.0200","70.0769","69.6700"
"2012/07/19","70.3800","1023272.0000","70.4100","70.6300","70.1418"
"2012/07/18","70.2600","1975401.0000","69.5600","70.4500","69.5400"
"2012/07/17","69.7600","1976189.0000","69.5800","69.8800","68.8100"
"2012/07/16","69.3000","670778.0000","69.3300","69.5000","69.0100"
"2012/07/13","69.4700","2240008.0000","68.5400","69.5400","68.5200"
"2012/07/12","68.4000","1466560.0000","68.2500","68.6574","67.8200"
"2012/07/11","68.6700","854308.0000","68.7600","68.9500","68.3000"
"2012/07/10","68.7200","1234784.0000","69.7000","69.8187","68.4800"
"2012/07/09","69.3400","1117137.0000","69.4000","69.4880","69.0420"
"2012/07/06","69.5100","2092959.0000","69.5400","69.6400","69.1400"
"2012/07/05","70.1700","1128017.0000","70.2200","70.4890","69.8800"
"2012/07/03","70.4600","1297007.0000","69.9500","70.4900","69.8400"
"2012/07/02","69.8900","1567756.0000","69.8700","69.9500","69.3801"
"2012/06/29","69.7000","2008584.0000","69.1900","69.7000","68.9666"
"2012/06/28","67.9200","1266592.0000","67.6100","67.9800","67.1100"
"2012/06/27","68.0600","2700294.0000","67.6000","68.1600","67.5800"
"2012/06/26","67.4100","2155720.0000","67.2600","67.6300","66.8800"
"2012/06/25","67.0900","3125454.0000","67.4800","67.5000","66.8400"
"2012/06/22","68.5500","1218209.0000","68.3500","68.6700","68.1000"
"2012/06/21","68.0000","1732652.0000","69.6400","69.7200","67.9380"
"2012/06/20","69.5700","1765386.0000","69.7200","69.9300","69.0900"
"2012/06/19","69.7000","1461019.0000","69.3600","69.9900","69.2500"
"2012/06/18","68.9700","1790443.0000","68.5500","69.1400","68.3340"
"2012/06/15","68.7700","3736563.0000","68.2800","68.8500","68.2300"
"2012/06/14","68.0700","1638338.0000","67.5000","68.3200","67.3240"
"2012/06/13","67.3700","1517003.0000","67.6500","68.0800","67.1600"
"2012/06/12","67.8700","1324515.0000","67.2500","67.9200","66.9701"
"2012/06/11","67.1400","1439532.0000","68.6500","68.7100","67.0400"
"2012/06/08","68.0900","1076841.0000","67.3400","68.0900","67.1100"
"2012/06/07","67.5000","2965682.0000","68.3800","68.4000","67.4200"
"2012/06/06","67.5800","1571215.0000","66.5600","67.5800","66.5100"
"2012/06/05","66.0400","1918893.0000","65.3900","66.1501","65.3401"
"2012/06/04","65.5400","3082973.0000","65.6400","65.8800","64.9400"
"2012/06/01","65.6000","2883349.0000","66.2400","66.4700","65.5700"
"2012/05/31","67.3300","1701079.0000","67.5100","67.8280","66.7500"
"2012/05/30","67.5000","962336.0000","68.0000","68.0300","67.3800"
"2012/05/29","68.5800","2231382.0000","68.2600","68.6900","68.0600"
"2012/05/25","67.7600","692803.0000","67.9300","68.0800","67.5860"
"2012/05/24","67.9200","1193521.0000","67.9900","68.0730","67.3300"
"2012/05/23","67.7900","1777040.0000","67.2300","67.8901","66.5610"
"2012/05/22","67.6700","1907790.0000","67.7600","68.2600","67.2800"
"2012/05/21","67.6500","2172349.0000","66.6200","67.6500","66.4600"
"2012/05/18","66.4200","4340747.0000","67.2200","67.3800","66.3000"
"2012/05/17","66.9800","2499332.0000","68.1600","68.2500","66.9800"
"2012/05/16","68.1600","1893447.0000","68.7500","69.0700","68.1400"
"2012/05/15","68.4800","1184655.0000","68.8000","69.2000","68.3400"
"2012/05/14","68.8500","1631280.0000","69.0100","69.3200","68.7300"
"2012/05/11","69.6400","1075394.0000","69.3500","70.2400","69.3200"
"2012/05/10","69.8300","2927382.0000","70.1900","70.2200","69.6700"
"2012/05/09","69.6500","2191907.0000","69.3000","70.0800","68.9900"
"2012/05/08","70.0700","1908982.0000","69.9400","70.1700","69.1500"
"2012/05/07","70.3300","1105562.0000","70.0900","70.5583","70.0000"
"2012/05/04","70.2800","1771604.0000","71.0800","71.1300","70.2300"
"2012/05/03","71.4700","1432539.0000","72.1300","72.1500","71.2950"
"2012/05/02","72.1000","1403468.0000","71.8700","72.1600","71.5900"
"2012/05/01","72.2600","2125631.0000","71.8000","72.7899","71.7300"
"2012/04/30","71.8000","1108884.0000","72.0000","72.1000","71.6500"
"2012/04/27","72.1700","1160028.0000","72.1500","72.3492","71.7700"
"2012/04/26","72.0000","1029228.0000","71.3800","72.0899","71.2975"
"2012/04/25","71.4800","1536112.0000","71.1400","71.4950","71.1000"
"2012/04/24","70.4400","2764617.0000","70.3200","70.6400","70.1800"
"2012/04/23","70.2100","2151682.0000","70.1200","70.2500","69.7100"
"2012/04/20","70.8200","1219566.0000","71.0600","71.2850","70.8000"
"2012/04/19","70.7100","2368278.0000","71.0800","71.4700","70.3700"
"2012/04/18","71.1200","1873467.0000","71.1300","71.3500","70.9800"
"2012/04/17","71.3700","1287832.0000","70.7800","71.5600","70.7200"
"2012/04/16","70.3000","1438942.0000","70.7500","70.8480","70.0415"
"2012/04/13","70.3700","1567367.0000","71.0500","71.0500","70.3300"
"2012/04/12","71.2400","1428567.0000","70.3200","71.2800","70.2700"
"2012/04/11","70.1800","2120432.0000","70.3700","70.5000","70.1000"
"2012/04/10","69.6000","5395949.0000","70.7800","70.9609","69.5700"
"2012/04/09","70.9300","1735620.0000","70.8000","71.2050","70.7000"
"2012/04/05","71.7700","1198522.0000","71.6200","71.9700","71.5000"
"2012/04/04","71.8200","2400925.0000","72.0800","72.0900","71.5500"
"2012/04/03","72.6300","1861201.0000","72.7900","72.9400","72.2000"
"2012/04/02","72.8700","2391021.0000","72.2600","73.0600","72.0900"
"2012/03/30","72.2600","1244325.0000","72.4700","72.4800","71.9600"
"2012/03/29","72.0700","1567290.0000","71.8000","72.1700","71.4436"
"2012/03/28","72.2000","2864269.0000","72.5000","72.6600","71.7300"
"2012/03/27","72.5600","2398079.0000","72.8500","72.9373","72.5400"
"2012/03/26","72.8000","1584997.0000","72.3400","72.8000","72.3400"
"2012/03/23","72.1100","1260394.0000","71.8400","72.1750","71.4450"
"2012/03/22","71.8200","1823671.0000","71.8500","72.0200","71.5700"
